id,tipo,ambiente,area_m2,configuracao,acabamento,descricao,origem
638,Apto,Marcenaria cozinha,7.0,2Q+1B,Popular,"Armários de cozinha: modulados em MDP, puxadores simples, acabamento melamínico e instalação básica",expandido
639,Apto,Marcenaria cozinha,8.0,3Q+2B,Popular,"Cozinha planejada: MDF com acabamento laqueado ou melamínico premium, ferragens de qualidade, iluminação interna e organização",expandido
640,Apto,Marcenaria cozinha,8.0,3Q+2B,Médio,"Cozinha planejada: MDF com acabamento laqueado ou melamínico premium, ferragens de qualidade, iluminação interna e organização",expandido
641,Apto,Marcenaria cozinha,17.0,3Q+2B,Popular,"Cozinha planejada: MDF com acabamento laqueado ou melamínico premium, ferragens de qualidade, iluminação interna e organização",expandido
642,Apto,Marcenaria cozinha,17.0,3Q+2B,Médio,"Cozinha planejada: MDF com acabamento laqueado ou melamínico premium, ferragens de qualidade, iluminação interna e organização",expandido
643,Apto,Marcenaria cozinha,12.0,3Q+2B,Popular,"Cozinha planejada: MDF com acabamento laqueado ou melamínico premium, ferragens de qualidade, iluminação interna e organização",expandido
644,Apto,Marcenaria cozinha,12.0,3Q+2B,Médio,"Cozinha planejada: MDF com acabamento laqueado ou melamínico premium, ferragens de qualidade, iluminação interna e organização",base
645,Apto,Marcenaria cozinha,16.0,3Q+2B,Médio,"Cozinha premium: MDF laqueado ou nesting, ferragens Blum/Hettich, iluminação em perfis, gavetas com divisórias e sistema push-to-open",expandido
646,Apto,Marcenaria cozinha,16.0,3Q+2B,Luxo,"Cozinha premium: MDF laqueado ou nesting, ferragens Blum/Hettich, iluminação em perfis, gavetas com divisórias e sistema push-to-open",base
647,Apto,Marcenaria cozinha,11.0,3Q+2B,Médio,"Cozinha premium: MDF laqueado ou nesting, ferragens Blum/Hettich, iluminação em perfis, gavetas com divisórias e sistema push-to-open",expandido
648,Apto,Marcenaria cozinha,11.0,3Q+2B,Luxo,"Cozinha premium: MDF laqueado ou nesting, ferragens Blum/Hettich, iluminação em perfis, gavetas com divisórias e sistema push-to-open",expandido
649,Apto,Marcenaria cozinha,22.0,3Q+2B,Médio,"Cozinha premium: MDF laqueado ou nesting, ferragens Blum/Hettich, iluminação em perfis, gavetas com divisórias e sistema push-to-open",expandido
650,Apto,Marcenaria cozinha,22.0,3Q+2B,Luxo,"Cozinha premium: MDF laqueado ou nesting, ferragens Blum/Hettich, iluminação em perfis, gavetas com divisórias e sistema push-to-open",expandido
651,Apto,Marcenaria quarto,10,3Q+2B,Popular,"Closet planejado: módulos internos, cabideiros, gaveteiros, iluminação LED e portas de correr com espelho",expandido
652,Apto,Marcenaria quarto,10,3Q+2B,Médio,"Closet planejado: módulos internos, cabideiros, gaveteiros, iluminação LED e portas de correr com espelho",expandido
653,Apto,Marcenaria quarto,20.0,3Q+2B,Popular,"Closet planejado: módulos internos, cabideiros, gaveteiros, iluminação LED e portas de correr com espelho",expandido
654,Apto,Marcenaria quarto,20.0,3Q+2B,Médio,"Closet planejado: módulos internos, cabideiros, gaveteiros, iluminação LED e portas de correr com espelho",expandido
655,Apto,Marcenaria quarto,14.0,3Q+2B,Popular,"Closet planejado: módulos internos, cabideiros, gaveteiros, iluminação LED e portas de correr com espelho",expandido
656,Apto,Marcenaria quarto,14.0,3Q+2B,Médio,"Closet planejado: módulos internos, cabideiros, gaveteiros, iluminação LED e portas de correr com espelho",base
657,Casa,Marcenaria geral,50.0,3Q+2B,Popular,"Marcenaria sob medida: cozinha, área de serviço, closets e painéis de TV em MDF com acabamento unificado",expandido
658,Casa,Marcenaria geral,50.0,3Q+2B,Médio,"Marcenaria sob medida: cozinha, área de serviço, closets e painéis de TV em MDF com acabamento unificado",base
659,Casa,Marcenaria geral,35.0,3Q+2B,Popular,"Marcenaria sob medida: cozinha, área de serviço, closets e painéis de TV em MDF com acabamento unificado",expandido
660,Casa,Marcenaria geral,35.0,3Q+2B,Médio,"Marcenaria sob medida: cozinha, área de serviço, closets e painéis de TV em MDF com acabamento unificado",expandido
661,Casa,Marcenaria geral,70.0,3Q+2B,Popular,"Marcenaria sob medida: cozinha, área de serviço, closets e painéis de TV em MDF com acabamento unificado",expandido
662,Casa,Marcenaria geral,70.0,3Q+2B,Médio,"Marcenaria sob medida: cozinha, área de serviço, closets e painéis de TV em MDF com acabamento unificado",expandido
663,Casa,Marcenaria geral,56.0,4Q+3B,Médio,"Marcenaria premium: projeto de interiores completo, materiais premium, ferragens importadas e acabamentos especiais",expandido
664,Casa,Marcenaria geral,56.0,4Q+3B,Luxo,"Marcenaria premium: projeto de interiores completo, materiais premium, ferragens importadas e acabamentos especiais",expandido
665,Casa,Marcenaria geral,80.0,4Q+3B,Médio,"Marcenaria premium: projeto de interiores completo, materiais premium, ferragens importadas e acabamentos especiais",expandido
666,Casa,Marcenaria geral,80.0,4Q+3B,Luxo,"Marcenaria premium: projeto de interiores completo, materiais premium, ferragens importadas e acabamentos especiais",base
667,Casa,Marcenaria geral,112.0,4Q+3B,Médio,"Marcenaria premium: projeto de interiores completo, materiais premium, ferragens importadas e acabamentos especiais",expandido
668,Casa,Marcenaria geral,112.0,4Q+3B,Luxo,"Marcenaria premium: projeto de interiores completo, materiais premium, ferragens importadas e acabamentos especiais",expandido
669,Apto,Impermeabilização,4.0,2Q+1B,Popular,"Impermeabilização de banheiro: demolição de piso, aplicação de manta ou membrana, proteção mecânica e novo revestimento",expandido
670,Apto,Impermeabilização,4.0,2Q+1B,Médio,"Impermeabilização de banheiro: demolição de piso, aplicação de manta ou membrana, proteção mecânica e novo revestimento",expandido
671,Apto,Impermeabilização,5.0,2Q+1B,Popular,"Impermeabilização de banheiro: demolição de piso, aplicação de manta ou membrana, proteção mecânica e novo revestimento",expandido
672,Apto,Impermeabilização,5.0,2Q+1B,Médio,"Impermeabilização de banheiro: demolição de piso, aplicação de manta ou membrana, proteção mecânica e novo revestimento",base
673,Apto,Impermeabilização,7.0,2Q+1B,Popular,"Impermeabilização de banheiro: demolição de piso, aplicação de manta ou membrana, proteção mecânica e novo revestimento",expandido
674,Apto,Impermeabilização,7.0,2Q+1B,Médio,"Impermeabilização de banheiro: demolição de piso, aplicação de manta ou membrana, proteção mecânica e novo revestimento",expandido
675,Apto,Impermeabilização,8.0,3Q+2B,Popular,"Impermeabilização área molhada: banheiro(s) e lavanderia, manta asfáltica, teste de 48h e recomposição de pisos",expandido
676,Apto,Impermeabilização,8.0,3Q+2B,Médio,"Impermeabilização área molhada: banheiro(s) e lavanderia, manta asfáltica, teste de 48h e recomposição de pisos",base
677,Apto,Impermeabilização,11.0,3Q+2B,Popular,"Impermeabilização área molhada: banheiro(s) e lavanderia, manta asfáltica, teste de 48h e recomposição de pisos",expandido
678,Apto,Impermeabilização,11.0,3Q+2B,Médio,"Impermeabilização área molhada: banheiro(s) e lavanderia, manta asfáltica, teste de 48h e recomposição de pisos",expandido
679,Apto,Impermeabilização,6.0,3Q+2B,Popular,"Impermeabilização área molhada: banheiro(s) e lavanderia, manta asfáltica, teste de 48h e recomposição de pisos",expandido
680,Apto,Impermeabilização,6.0,3Q+2B,Médio,"Impermeabilização área molhada: banheiro(s) e lavanderia, manta asfáltica, teste de 48h e recomposição de pisos",expandido
681,Casa,Impermeabilização,42.0,3Q+2B,Popular,"Impermeabilização de laje: limpeza, regularização, manta aluminizada ou membrana, proteção mecânica e teste",expandido
682,Casa,Impermeabilização,42.0,3Q+2B,Médio,"Impermeabilização de laje: limpeza, regularização, manta aluminizada ou membrana, proteção mecânica e teste",expandido
683,Casa,Impermeabilização,21.0,3Q+2B,Popular,"Impermeabilização de laje: limpeza, regularização, manta aluminizada ou membrana, proteção mecânica e teste",expandido
684,Casa,Impermeabilização,21.0,3Q+2B,Médio,"Impermeabilização de laje: limpeza, regularização, manta aluminizada ou membrana, proteção mecânica e teste",expandido
685,Casa,Impermeabilização,30.0,3Q+2B,Popular,"Impermeabilização de laje: limpeza, regularização, manta aluminizada ou membrana, proteção mecânica e teste",expandido
686,Casa,Impermeabilização,30.0,3Q+2B,Médio,"Impermeabilização de laje: limpeza, regularização, manta aluminizada ou membrana, proteção mecânica e teste",base
687,Casa,Impermeabilização,50.0,4Q+3B,Médio,"Impermeabilização completa: laje, varandas, áreas molhadas, manta premium com garantia, detalhamento em ralos e testes rigorosos",expandido
688,Casa,Impermeabilização,50.0,4Q+3B,Luxo,"Impermeabilização completa: laje, varandas, áreas molhadas, manta premium com garantia, detalhamento em ralos e testes rigorosos",base
689,Casa,Impermeabilização,35.0,4Q+3B,Médio,"Impermeabilização completa: laje, varandas, áreas molhadas, manta premium com garantia, detalhamento em ralos e testes rigorosos",expandido
690,Casa,Impermeabilização,35.0,4Q+3B,Luxo,"Impermeabilização completa: laje, varandas, áreas molhadas, manta premium com garantia, detalhamento em ralos e testes rigorosos",expandido
691,Casa,Impermeabilização,70.0,4Q+3B,Médio,"Impermeabilização completa: laje, varandas, áreas molhadas, manta premium com garantia, detalhamento em ralos e testes rigorosos",expandido
692,Casa,Impermeabilização,70.0,4Q+3B,Luxo,"Impermeabilização completa: laje, varandas, áreas molhadas, manta premium com garantia, detalhamento em ralos e testes rigorosos",expandido
693,Apto,Instalações elétricas,63.0,3Q+2B,Popular,"Pontos elétricos novos: abertura de rasgos, eletrodutos, fiação, caixas e acabamento; inclui novos pontos de tomada e iluminação",expandido
694,Apto,Instalações elétricas,63.0,3Q+2B,Médio,"Pontos elétricos novos: abertura de rasgos, eletrodutos, fiação, caixas e acabamento; inclui novos pontos de tomada e iluminação",expandido
695,Apto,Instalações elétricas,45.0,3Q+2B,Popular,"Pontos elétricos novos: abertura de rasgos, eletrodutos, fiação, caixas e acabamento; inclui novos pontos de tomada e iluminação",expandido
696,Apto,Instalações elétricas,45.0,3Q+2B,Médio,"Pontos elétricos novos: abertura de rasgos, eletrodutos, fiação, caixas e acabamento; inclui novos pontos de tomada e iluminação",base
697,Apto,Instalações elétricas,31.0,3Q+2B,Popular,"Pontos elétricos novos: abertura de rasgos, eletrodutos, fiação, caixas e acabamento; inclui novos pontos de tomada e iluminação",expandido
698,Apto,Instalações elétricas,31.0,3Q+2B,Médio,"Pontos elétricos novos: abertura de rasgos, eletrodutos, fiação, caixas e acabamento; inclui novos pontos de tomada e iluminação",expandido
699,Casa,Instalações elétricas,140.0,3Q+2B,Popular,"Elétrica casa nova: quadro dimensionado, circuitos separados, fiação em cobre, tomadas, interruptores modernos e aterramento",expandido
700,Casa,Instalações elétricas,140.0,3Q+2B,Médio,"Elétrica casa nova: quadro dimensionado, circuitos separados, fiação em cobre, tomadas, interruptores modernos e aterramento",expandido
701,Casa,Instalações elétricas,100.0,3Q+2B,Popular,"Elétrica casa nova: quadro dimensionado, circuitos separados, fiação em cobre, tomadas, interruptores modernos e aterramento",expandido
702,Casa,Instalações elétricas,100.0,3Q+2B,Médio,"Elétrica casa nova: quadro dimensionado, circuitos separados, fiação em cobre, tomadas, interruptores modernos e aterramento",base
703,Casa,Instalações elétricas,70.0,3Q+2B,Popular,"Elétrica casa nova: quadro dimensionado, circuitos separados, fiação em cobre, tomadas, interruptores modernos e aterramento",expandido
704,Casa,Instalações elétricas,70.0,3Q+2B,Médio,"Elétrica casa nova: quadro dimensionado, circuitos separados, fiação em cobre, tomadas, interruptores modernos e aterramento",expandido
705,Apto,Instalações hidráulicas,8.0,3Q+2B,Popular,"Pontos hidráulicos: novos pontos de água fria/quente, ramais em PPR ou PEX, conexões e testes de pressão",expandido
706,Apto,Instalações hidráulicas,8.0,3Q+2B,Médio,"Pontos hidráulicos: novos pontos de água fria/quente, ramais em PPR ou PEX, conexões e testes de pressão",base
707,Apto,Instalações hidráulicas,11.0,3Q+2B,Popular,"Pontos hidráulicos: novos pontos de água fria/quente, ramais em PPR ou PEX, conexões e testes de pressão",expandido
708,Apto,Instalações hidráulicas,11.0,3Q+2B,Médio,"Pontos hidráulicos: novos pontos de água fria/quente, ramais em PPR ou PEX, conexões e testes de pressão",expandido
709,Apto,Instalações hidráulicas,6.0,3Q+2B,Popular,"Pontos hidráulicos: novos pontos de água fria/quente, ramais em PPR ou PEX, conexões e testes de pressão",expandido
710,Apto,Instalações hidráulicas,6.0,3Q+2B,Médio,"Pontos hidráulicos: novos pontos de água fria/quente, ramais em PPR ou PEX, conexões e testes de pressão",expandido
711,Casa,Instalações hidráulicas,25.0,3Q+2B,Popular,"Hidráulica casa: ramais novos em PPR, registros de pressão e gaveta, colunas de água fria e testes de estanqueidade",expandido
712,Casa,Instalações hidráulicas,25.0,3Q+2B,Médio,"Hidráulica casa: ramais novos em PPR, registros de pressão e gaveta, colunas de água fria e testes de estanqueidade",base
713,Casa,Instalações hidráulicas,18.0,3Q+2B,Popular,"Hidráulica casa: ramais novos em PPR, registros de pressão e gaveta, colunas de água fria e testes de estanqueidade",expandido
714,Casa,Instalações hidráulicas,18.0,3Q+2B,Médio,"Hidráulica casa: ramais novos em PPR, registros de pressão e gaveta, colunas de água fria e testes de estanqueidade",expandido
715,Casa,Instalações hidráulicas,35.0,3Q+2B,Popular,"Hidráulica casa: ramais novos em PPR, registros de pressão e gaveta, colunas de água fria e testes de estanqueidade",expandido
716,Casa,Instalações hidráulicas,35.0,3Q+2B,Médio,"Hidráulica casa: ramais novos em PPR, registros de pressão e gaveta, colunas de água fria e testes de estanqueidade",expandido
717,Apto,Ar-condicionado,40.0,2Q+1B,Popular,"Instalação de splits: 2-3 aparelhos, elétrica dedicada, drenos e tubulação embutida ou aparente organizada",expandido
718,Apto,Ar-condicionado,40.0,2Q+1B,Médio,"Instalação de splits: 2-3 aparelhos, elétrica dedicada, drenos e tubulação embutida ou aparente organizada",base
719,Apto,Ar-condicionado,56.0,2Q+1B,Popular,"Instalação de splits: 2-3 aparelhos, elétrica dedicada, drenos e tubulação embutida ou aparente organizada",expandido
720,Apto,Ar-condicionado,56.0,2Q+1B,Médio,"Instalação de splits: 2-3 aparelhos, elétrica dedicada, drenos e tubulação embutida ou aparente organizada",expandido
721,Apto,Ar-condicionado,28.0,2Q+1B,Popular,"Instalação de splits: 2-3 aparelhos, elétrica dedicada, drenos e tubulação embutida ou aparente organizada",expandido
722,Apto,Ar-condicionado,28.0,2Q+1B,Médio,"Instalação de splits: 2-3 aparelhos, elétrica dedicada, drenos e tubulação embutida ou aparente organizada",expandido
723,Casa,Ar-condicionado,56.0,3Q+2B,Popular,"Climatização residencial: splits nos quartos e estar, infraestrutura embutida, drenos encaminhados e acabamento",expandido
724,Casa,Ar-condicionado,56.0,3Q+2B,Médio,"Climatização residencial: splits nos quartos e estar, infraestrutura embutida, drenos encaminhados e acabamento",expandido
725,Casa,Ar-condicionado,80.0,3Q+2B,Popular,"Climatização residencial: splits nos quartos e estar, infraestrutura embutida, drenos encaminhados e acabamento",expandido
726,Casa,Ar-condicionado,80.0,3Q+2B,Médio,"Climatização residencial: splits nos quartos e estar, infraestrutura embutida, drenos encaminhados e acabamento",base
727,Casa,Ar-condicionado,112.0,3Q+2B,Popular,"Climatização residencial: splits nos quartos e estar, infraestrutura embutida, drenos encaminhados e acabamento",expandido
728,Casa,Ar-condicionado,112.0,3Q+2B,Médio,"Climatização residencial: splits nos quartos e estar, infraestrutura embutida, drenos encaminhados e acabamento",expandido
729,Casa,Central de gás,10.0,3Q+2B,Popular,"Instalação de gás: central de P45 ou natural, tubulação em cobre, registros, detectores e teste de estanqueidade",expandido
730,Casa,Central de gás,10.0,3Q+2B,Médio,"Instalação de gás: central de P45 ou natural, tubulação em cobre, registros, detectores e teste de estanqueidade",expandido
731,Casa,Central de gás,21.0,3Q+2B,Popular,"Instalação de gás: central de P45 ou natural, tubulação em cobre, registros, detectores e teste de estanqueidade",expandido
732,Casa,Central de gás,21.0,3Q+2B,Médio,"Instalação de gás: central de P45 ou natural, tubulação em cobre, registros, detectores e teste de estanqueidade",expandido
733,Casa,Central de gás,15.0,3Q+2B,Popular,"Instalação de gás: central de P45 ou natural, tubulação em cobre, registros, detectores e teste de estanqueidade",expandido
734,Casa,Central de gás,15.0,3Q+2B,Médio,"Instalação de gás: central de P45 ou natural, tubulação em cobre, registros, detectores e teste de estanqueidade",base
735,Apto,Esquadrias,42.0,2Q+1B,Popular,"Troca de janelas: esquadrias de alumínio com vidro duplo ou laminado, vedação perimetral e ajuste de contramarcos",expandido
736,Apto,Esquadrias,42.0,2Q+1B,Médio,"Troca de janelas: esquadrias de alumínio com vidro duplo ou laminado, vedação perimetral e ajuste de contramarcos",expandido
737,Apto,Esquadrias,21.0,2Q+1B,Popular,"Troca de janelas: esquadrias de alumínio com vidro duplo ou laminado, vedação perimetral e ajuste de contramarcos",expandido
738,Apto,Esquadrias,21.0,2Q+1B,Médio,"Troca de janelas: esquadrias de alumínio com vidro duplo ou laminado, vedação perimetral e ajuste de contramarcos",expandido
739,Apto,Esquadrias,30.0,2Q+1B,Popular,"Troca de janelas: esquadrias de alumínio com vidro duplo ou laminado, vedação perimetral e ajuste de contramarcos",expandido
740,Apto,Esquadrias,30.0,2Q+1B,Médio,"Troca de janelas: esquadrias de alumínio com vidro duplo ou laminado, vedação perimetral e ajuste de contramarcos",base
741,Casa,Esquadrias,42.0,3Q+2B,Popular,"Esquadrias novas: janelas e portas externas em alumínio, vidros de segurança, fechaduras e telas mosquiteiras",expandido
742,Casa,Esquadrias,42.0,3Q+2B,Médio,"Esquadrias novas: janelas e portas externas em alumínio, vidros de segurança, fechaduras e telas mosquiteiras",expandido
743,Casa,Esquadrias,60.0,3Q+2B,Popular,"Esquadrias novas: janelas e portas externas em alumínio, vidros de segurança, fechaduras e telas mosquiteiras",expandido
744,Casa,Esquadrias,60.0,3Q+2B,Médio,"Esquadrias novas: janelas e portas externas em alumínio, vidros de segurança, fechaduras e telas mosquiteiras",base
745,Casa,Esquadrias,84.0,3Q+2B,Popular,"Esquadrias novas: janelas e portas externas em alumínio, vidros de segurança, fechaduras e telas mosquiteiras",expandido
746,Casa,Esquadrias,84.0,3Q+2B,Médio,"Esquadrias novas: janelas e portas externas em alumínio, vidros de segurança, fechaduras e telas mosquiteiras",expandido
747,Casa,Portão,20.0,2Q+1B,Popular,"Portão automatizado: motor de corrente, baterias, controles, fotocélulas e teste de segurança",expandido
748,Casa,Portão,20.0,2Q+1B,Médio,"Portão automatizado: motor de corrente, baterias, controles, fotocélulas e teste de segurança",base
749,Casa,Portão,28.0,2Q+1B,Popular,"Portão automatizado: motor de corrente, baterias, controles, fotocélulas e teste de segurança",expandido
750,Casa,Portão,28.0,2Q+1B,Médio,"Portão automatizado: motor de corrente, baterias, controles, fotocélulas e teste de segurança",expandido
751,Casa,Portão,14.0,2Q+1B,Popular,"Portão automatizado: motor de corrente, baterias, controles, fotocélulas e teste de segurança",expandido
752,Casa,Portão,14.0,2Q+1B,Médio,"Portão automatizado: motor de corrente, baterias, controles, fotocélulas e teste de segurança",expandido
753,Apto,Box de vidro,3,2Q+1B,Popular,"Box de banheiro: vidro temperado 8mm, ferragens em aço inox, porta de correr ou abrir, silicone e ajustes",expandido
754,Apto,Box de vidro,3,2Q+1B,Médio,"Box de banheiro: vidro temperado 8mm, ferragens em aço inox, porta de correr ou abrir, silicone e ajustes",expandido
755,Apto,Box de vidro,4.0,2Q+1B,Popular,"Box de banheiro: vidro temperado 8mm, ferragens em aço inox, porta de correr ou abrir, silicone e ajustes",expandido
756,Apto,Box de vidro,4.0,2Q+1B,Médio,"Box de banheiro: vidro temperado 8mm, ferragens em aço inox, porta de correr ou abrir, silicone e ajustes",base
757,Apto,Box de vidro,6.0,2Q+1B,Popular,"Box de banheiro: vidro temperado 8mm, ferragens em aço inox, porta de correr ou abrir, silicone e ajustes",expandido
758,Apto,Box de vidro,6.0,2Q+1B,Médio,"Box de banheiro: vidro temperado 8mm, ferragens em aço inox, porta de correr ou abrir, silicone e ajustes",expandido
759,Apto,Box de vidro,8.0,3Q+2B,Médio,"Box premium: vidro 10mm até o teto, ferragens especiais, roldanas silenciosas, perfis em alumínio preto e vedação total",expandido
760,Apto,Box de vidro,8.0,3Q+2B,Luxo,"Box premium: vidro 10mm até o teto, ferragens especiais, roldanas silenciosas, perfis em alumínio preto e vedação total",expandido
761,Apto,Box de vidro,4.0,3Q+2B,Médio,"Box premium: vidro 10mm até o teto, ferragens especiais, roldanas silenciosas, perfis em alumínio preto e vedação total",expandido
762,Apto,Box de vidro,4.0,3Q+2B,Luxo,"Box premium: vidro 10mm até o teto, ferragens especiais, roldanas silenciosas, perfis em alumínio preto e vedação total",expandido
763,Apto,Box de vidro,6.0,3Q+2B,Médio,"Box premium: vidro 10mm até o teto, ferragens especiais, roldanas silenciosas, perfis em alumínio preto e vedação total",expandido
764,Apto,Box de vidro,6.0,3Q+2B,Luxo,"Box premium: vidro 10mm até o teto, ferragens especiais, roldanas silenciosas, perfis em alumínio preto e vedação total",base
765,Apto,Troca de portas,24.0,2Q+1B,Popular,"Portas internas: portas semi-ocas ou maciças, batentes novos ou reaproveitados, guarnições, ferragens e pintura",expandido
766,Apto,Troca de portas,24.0,2Q+1B,Médio,"Portas internas: portas semi-ocas ou maciças, batentes novos ou reaproveitados, guarnições, ferragens e pintura",expandido
767,Apto,Troca de portas,49.0,2Q+1B,Popular,"Portas internas: portas semi-ocas ou maciças, batentes novos ou reaproveitados, guarnições, ferragens e pintura",expandido
768,Apto,Troca de portas,49.0,2Q+1B,Médio,"Portas internas: portas semi-ocas ou maciças, batentes novos ou reaproveitados, guarnições, ferragens e pintura",expandido
769,Apto,Troca de portas,35.0,2Q+1B,Popular,"Portas internas: portas semi-ocas ou maciças, batentes novos ou reaproveitados, guarnições, ferragens e pintura",expandido
770,Apto,Troca de portas,35.0,2Q+1B,Médio,"Portas internas: portas semi-ocas ou maciças, batentes novos ou reaproveitados, guarnições, ferragens e pintura",base
771,Casa,Troca de portas,42.0,3Q+2B,Popular,"Portas casa: internas e externas, batentes, guarnições, fechaduras, dobradiças e acabamento em pintura ou verniz",expandido
772,Casa,Troca de portas,42.0,3Q+2B,Médio,"Portas casa: internas e externas, batentes, guarnições, fechaduras, dobradiças e acabamento em pintura ou verniz",expandido
773,Casa,Troca de portas,60.0,3Q+2B,Popular,"Portas casa: internas e externas, batentes, guarnições, fechaduras, dobradiças e acabamento em pintura ou verniz",expandido
774,Casa,Troca de portas,60.0,3Q+2B,Médio,"Portas casa: internas e externas, batentes, guarnições, fechaduras, dobradiças e acabamento em pintura ou verniz",base
775,Casa,Troca de portas,84.0,3Q+2B,Popular,"Portas casa: internas e externas, batentes, guarnições, fechaduras, dobradiças e acabamento em pintura ou verniz",expandido
776,Casa,Troca de portas,84.0,3Q+2B,Médio,"Portas casa: internas e externas, batentes, guarnições, fechaduras, dobradiças e acabamento em pintura ou verniz",expandido
777,Apto,Segurança,40.0,2Q+1B,Popular,"Segurança residencial: fechadura digital, olho mágico eletrônico, sensor de abertura e câmera interna wi-fi",expandido
778,Apto,Segurança,40.0,2Q+1B,Médio,"Segurança residencial: fechadura digital, olho mágico eletrônico, sensor de abertura e câmera interna wi-fi",base
779,Apto,Segurança,56.0,2Q+1B,Popular,"Segurança residencial: fechadura digital, olho mágico eletrônico, sensor de abertura e câmera interna wi-fi",expandido
780,Apto,Segurança,56.0,2Q+1B,Médio,"Segurança residencial: fechadura digital, olho mágico eletrônico, sensor de abertura e câmera interna wi-fi",expandido
781,Apto,Segurança,28.0,2Q+1B,Popular,"Segurança residencial: fechadura digital, olho mágico eletrônico, sensor de abertura e câmera interna wi-fi",expandido
782,Apto,Segurança,28.0,2Q+1B,Médio,"Segurança residencial: fechadura digital, olho mágico eletrônico, sensor de abertura e câmera interna wi-fi",expandido
783,Casa,Segurança,56.0,3Q+2B,Popular,"Sistema de segurança: câmeras externas, gravador (NVR), cerca elétrica, iluminação com sensor e alarme monitorado",expandido
784,Casa,Segurança,56.0,3Q+2B,Médio,"Sistema de segurança: câmeras externas, gravador (NVR), cerca elétrica, iluminação com sensor e alarme monitorado",expandido
785,Casa,Segurança,80.0,3Q+2B,Popular,"Sistema de segurança: câmeras externas, gravador (NVR), cerca elétrica, iluminação com sensor e alarme monitorado",expandido
786,Casa,Segurança,80.0,3Q+2B,Médio,"Sistema de segurança: câmeras externas, gravador (NVR), cerca elétrica, iluminação com sensor e alarme monitorado",base
787,Casa,Segurança,112.0,3Q+2B,Popular,"Sistema de segurança: câmeras externas, gravador (NVR), cerca elétrica, iluminação com sensor e alarme monitorado",expandido
788,Casa,Segurança,112.0,3Q+2B,Médio,"Sistema de segurança: câmeras externas, gravador (NVR), cerca elétrica, iluminação com sensor e alarme monitorado",expandido
789,Apto,Tratamento acústico,42.0,2Q+1B,Popular,"Isolamento básico: borrachas de vedação em portas, calafetagem de frestas e cortinas blackout pesadas",expandido
790,Apto,Tratamento acústico,42.0,2Q+1B,Médio,"Isolamento básico: borrachas de vedação em portas, calafetagem de frestas e cortinas blackout pesadas",expandido
791,Apto,Tratamento acústico,21.0,2Q+1B,Popular,"Isolamento básico: borrachas de vedação em portas, calafetagem de frestas e cortinas blackout pesadas",expandido
792,Apto,Tratamento acústico,21.0,2Q+1B,Médio,"Isolamento básico: borrachas de vedação em portas, calafetagem de frestas e cortinas blackout pesadas",expandido
793,Apto,Tratamento acústico,30.0,2Q+1B,Popular,"Isolamento básico: borrachas de vedação em portas, calafetagem de frestas e cortinas blackout pesadas",expandido
794,Apto,Tratamento acústico,30.0,2Q+1B,Médio,"Isolamento básico: borrachas de vedação em portas, calafetagem de frestas e cortinas blackout pesadas",base
795,Apto,Tratamento acústico,50.0,3Q+2B,Médio,"Tratamento acústico: paredes com drywall duplo, lã mineral, portas acústicas e janelas com vidro laminado",expandido
796,Apto,Tratamento acústico,50.0,3Q+2B,Luxo,"Tratamento acústico: paredes com drywall duplo, lã mineral, portas acústicas e janelas com vidro laminado",base
797,Apto,Tratamento acústico,35.0,3Q+2B,Médio,"Tratamento acústico: paredes com drywall duplo, lã mineral, portas acústicas e janelas com vidro laminado",expandido
798,Apto,Tratamento acústico,35.0,3Q+2B,Luxo,"Tratamento acústico: paredes com drywall duplo, lã mineral, portas acústicas e janelas com vidro laminado",expandido
799,Apto,Tratamento acústico,70.0,3Q+2B,Médio,"Tratamento acústico: paredes com drywall duplo, lã mineral, portas acústicas e janelas com vidro laminado",expandido
800,Apto,Tratamento acústico,70.0,3Q+2B,Luxo,"Tratamento acústico: paredes com drywall duplo, lã mineral, portas acústicas e janelas com vidro laminado",expandido
801,Casa,Tratamento acústico,56.0,3Q+2B,Médio,"Isolamento completo: paredes, pisos flutuantes, forro independente e esquadrias acústicas certificadas",expandido
802,Casa,Tratamento acústico,56.0,3Q+2B,Luxo,"Isolamento completo: paredes, pisos flutuantes, forro independente e esquadrias acústicas certificadas",expandido
803,Casa,Tratamento acústico,80.0,3Q+2B,Médio,"Isolamento completo: paredes, pisos flutuantes, forro independente e esquadrias acústicas certificadas",expandido
804,Casa,Tratamento acústico,80.0,3Q+2B,Luxo,"Isolamento completo: paredes, pisos flutuantes, forro independente e esquadrias acústicas certificadas",base
805,Casa,Tratamento acústico,112.0,3Q+2B,Médio,"Isolamento completo: paredes, pisos flutuantes, forro independente e esquadrias acústicas certificadas",expandido
806,Casa,Tratamento acústico,112.0,3Q+2B,Luxo,"Isolamento completo: paredes, pisos flutuantes, forro independente e esquadrias acústicas certificadas",expandido
807,Casa,Cisterna,8.0,3Q+2B,Popular,"Instalação de cisterna: escavação, cisterna de concreto ou fibra, bomba de recalque e tubulação para reuso",expandido
808,Casa,Cisterna,8.0,3Q+2B,Médio,"Instalação de cisterna: escavação, cisterna de concreto ou fibra, bomba de recalque e tubulação para reuso",base
809,Casa,Cisterna,11.0,3Q+2B,Popular,"Instalação de cisterna: escavação, cisterna de concreto ou fibra, bomba de recalque e tubulação para reuso",expandido
